config,entry_time,exit_time,side,size,entry_price,exit_price,pnl_pct,exit_type,holding_minutes,l1_regime,l4_volatility_bucket,exhaustion_bucket
baseline,2026-02-27 16:00:00+00:00,2026-02-27 20:00:00+00:00,1.0,1.0,65365.4,65829.49434,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-02-28 00:00:00+00:00,2026-02-28 04:00:00+00:00,-1.0,1.0,65763.8,63788.4,0.030037801951833698,TIME_EXIT,240.0,bull,low,low
baseline,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,1.0,1.0,63788.4,64241.29764000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-02-28 08:00:00+00:00,2026-02-28 12:00:00+00:00,1.0,1.0,63810.4,64263.45384000001,0.007100000000000106,TP,210.0,bull,low,low
baseline,2026-02-28 12:00:00+00:00,2026-02-28 16:00:00+00:00,-1.0,1.0,64800.0,64339.92,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-02-28 16:00:00+00:00,2026-02-28 20:00:00+00:00,-1.0,1.0,66318.1,65847.24149,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-02-28 20:00:00+00:00,2026-03-01 00:00:00+00:00,-1.0,1.0,66937.1,66461.84659,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-01 00:00:00+00:00,2026-03-01 04:00:00+00:00,-1.0,1.0,67474.7,66995.62963,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-01 04:00:00+00:00,2026-03-01 08:00:00+00:00,-1.0,1.0,67113.9,66439.0,0.010056039061952848,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-01 08:00:00+00:00,2026-03-01 12:00:00+00:00,-1.0,1.0,66439.0,66810.8,-0.005596110718102398,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-01 12:00:00+00:00,2026-03-01 16:00:00+00:00,-1.0,1.0,66810.8,66336.44332,0.007099999999999995,TP,33.0,bull,low,low
baseline,2026-03-01 16:00:00+00:00,2026-03-01 20:00:00+00:00,-1.0,1.0,65926.0,66804.79358,-0.013330000000000064,SL,1.0,bull,low,low
baseline,2026-03-01 20:00:00+00:00,2026-03-02 00:00:00+00:00,-1.0,1.0,65750.0,65283.175,0.007099999999999995,TP,29.0,bull,low,low
baseline,2026-03-02 00:00:00+00:00,2026-03-02 04:00:00+00:00,-1.0,1.0,66787.3,66313.11017,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-02 04:00:00+00:00,2026-03-02 08:00:00+00:00,-1.0,1.0,65981.3,66860.83072900001,-0.013330000000000064,SL,27.0,bull,low,low
baseline,2026-03-02 08:00:00+00:00,2026-03-02 12:00:00+00:00,1.0,1.0,66329.9,69089.1,0.041598132968691415,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-02 12:00:00+00:00,2026-03-02 16:00:00+00:00,-1.0,0.5,69089.1,68598.56739000001,0.003549999999999942,TP,1.0,bull,low,mid
baseline,2026-03-02 20:00:00+00:00,2026-03-03 00:00:00+00:00,-1.0,1.0,68801.8,68349.3,0.006576862814635653,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,-1.0,1.0,68349.3,68138.3,0.00308708355462306,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-03 04:00:00+00:00,2026-03-03 08:00:00+00:00,-1.0,1.0,68138.3,67000.0,0.016705729376870315,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-03 08:00:00+00:00,2026-03-03 12:00:00+00:00,-1.0,1.0,67000.0,67893.11,-0.013330000000000064,SL,1.0,bull,low,low
baseline,2026-03-03 12:00:00+00:00,2026-03-03 16:00:00+00:00,-1.0,1.0,67692.5,67211.88325,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-03 16:00:00+00:00,2026-03-03 20:00:00+00:00,-1.0,1.0,68395.9,67910.28911,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-03 20:00:00+00:00,2026-03-04 00:00:00+00:00,-1.0,1.0,68295.3,67810.40337,0.007099999999999995,TP,65.0,bull,low,low
baseline,2026-03-04 00:00:00+00:00,2026-03-04 04:00:00+00:00,1.0,1.0,67700.1,68180.77071000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-04 04:00:00+00:00,2026-03-04 08:00:00+00:00,-1.0,0.5,69464.5,68971.30205,0.0035499999999999976,TP,1.0,bull,low,mid
baseline,2026-03-04 08:00:00+00:00,2026-03-04 12:00:00+00:00,1.0,0.5,71082.4,70134.871608,-0.0066649999999999765,SL,1.0,bull,low,high
baseline,2026-03-04 12:00:00+00:00,2026-03-04 16:00:00+00:00,-1.0,0.5,73339.7,72818.98813,0.0035499999999999976,TP,1.0,bull,low,high
baseline,2026-03-04 16:00:00+00:00,2026-03-04 20:00:00+00:00,-1.0,0.5,73580.2,73057.78057999999,0.003550000000000053,TP,7.0,bull,low,high
baseline,2026-03-05 00:00:00+00:00,2026-03-05 04:00:00+00:00,-1.0,1.0,72469.6,72025.5,0.006128086811573508,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-05 04:00:00+00:00,2026-03-05 08:00:00+00:00,-1.0,1.0,72025.5,72985.599915,-0.013330000000000064,SL,45.0,bull,low,low
baseline,2026-03-05 08:00:00+00:00,2026-03-05 12:00:00+00:00,-1.0,1.0,72879.9,72362.45271,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-05 12:00:00+00:00,2026-03-05 16:00:00+00:00,-1.0,1.0,71611.7,72566.28396100001,-0.013330000000000064,SL,1.0,bull,low,low
baseline,2026-03-05 16:00:00+00:00,2026-03-05 20:00:00+00:00,-1.0,1.0,70875.5,70854.8,0.00029206143166538023,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-05 20:00:00+00:00,2026-03-06 00:00:00+00:00,-1.0,1.0,70854.8,71045.4,-0.002690008298661395,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-06 00:00:00+00:00,2026-03-06 04:00:00+00:00,-1.0,1.0,71045.4,70540.97765999999,0.007100000000000106,TP,86.0,bull,low,low
baseline,2026-03-06 04:00:00+00:00,2026-03-06 08:00:00+00:00,-1.0,1.0,71026.7,70522.41043,0.007099999999999884,TP,40.0,bull,low,low
baseline,2026-03-06 08:00:00+00:00,2026-03-06 12:00:00+00:00,-1.0,1.0,70185.6,68468.4,0.024466557242511455,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-06 12:00:00+00:00,2026-03-06 16:00:00+00:00,1.0,1.0,68468.4,68954.52564,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-08 00:00:00+00:00,2026-03-08 04:00:00+00:00,1.0,1.0,66974.9,67450.42179000001,0.007100000000000106,TP,22.0,bull,low,low
baseline,2026-03-08 12:00:00+00:00,2026-03-08 16:00:00+00:00,-1.0,1.0,67174.7,67299.0,-0.0018503990341602883,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-08 16:00:00+00:00,2026-03-08 20:00:00+00:00,1.0,1.0,67299.0,65934.3,-0.020278161636874237,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-08 20:00:00+00:00,2026-03-09 00:00:00+00:00,1.0,0.5,65934.3,66402.43353000001,0.003550000000000053,TP,1.0,bull,low,mid
baseline,2026-03-09 00:00:00+00:00,2026-03-09 04:00:00+00:00,1.0,1.0,67165.3,66269.98655100001,-0.013329999999999953,SL,1.0,bull,low,low
baseline,2026-03-09 04:00:00+00:00,2026-03-09 08:00:00+00:00,1.0,1.0,67504.8,67984.08408000002,0.007100000000000106,TP,109.0,bull,low,low
baseline,2026-03-09 08:00:00+00:00,2026-03-09 12:00:00+00:00,1.0,1.0,67723.3,68204.13543000001,0.007100000000000106,TP,93.0,bull,low,low
baseline,2026-03-09 12:00:00+00:00,2026-03-09 16:00:00+00:00,1.0,0.5,68832.3,67914.76544100001,-0.006664999999999921,SL,1.0,bull,low,mid
baseline,2026-03-09 16:00:00+00:00,2026-03-09 20:00:00+00:00,-1.0,1.0,68951.8,68462.24222,0.007099999999999995,TP,98.0,bull,low,low
baseline,2026-03-10 00:00:00+00:00,2026-03-10 04:00:00+00:00,-1.0,1.0,69391.0,68898.3239,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-10 04:00:00+00:00,2026-03-10 08:00:00+00:00,-1.0,1.0,70374.7,69875.03963,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-10 08:00:00+00:00,2026-03-10 12:00:00+00:00,-1.0,1.0,70570.1,71296.9,-0.010298979312768353,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-10 12:00:00+00:00,2026-03-10 16:00:00+00:00,-1.0,1.0,71296.9,70790.69201,0.007099999999999884,TP,1.0,bull,low,low
baseline,2026-03-10 16:00:00+00:00,2026-03-10 20:00:00+00:00,-1.0,1.0,70005.2,70938.369316,-0.013330000000000064,SL,1.0,bear,low,low
baseline,2026-03-10 20:00:00+00:00,2026-03-11 00:00:00+00:00,-1.0,1.0,69901.9,69405.59650999999,0.007100000000000106,TP,131.0,bear,low,low
baseline,2026-03-11 00:00:00+00:00,2026-03-11 04:00:00+00:00,1.0,1.0,69517.0,70010.57070000001,0.007100000000000106,TP,12.0,bear,low,low
baseline,2026-03-11 04:00:00+00:00,2026-03-11 08:00:00+00:00,1.0,1.0,69622.1,70116.41691000001,0.007100000000000106,TP,52.0,bear,low,low
baseline,2026-03-11 08:00:00+00:00,2026-03-11 12:00:00+00:00,1.0,1.0,69144.0,69634.92240000001,0.007100000000000106,TP,1.0,bear,low,low
baseline,2026-03-11 12:00:00+00:00,2026-03-11 16:00:00+00:00,-1.0,1.0,70186.9,69688.57301,0.007099999999999995,TP,1.0,bear,low,low
baseline,2026-03-11 16:00:00+00:00,2026-03-11 20:00:00+00:00,1.0,1.0,70600.8,71102.06568000001,0.007100000000000106,TP,84.0,bear,low,low
baseline,2026-03-12 00:00:00+00:00,2026-03-12 04:00:00+00:00,1.0,1.0,69402.6,69895.35846000002,0.007100000000000106,TP,1.0,bear,low,low
baseline,2026-03-12 08:00:00+00:00,2026-03-12 12:00:00+00:00,-1.0,1.0,70388.5,69888.74165,0.007100000000000106,TP,1.0,bear,low,low
baseline,2026-03-12 12:00:00+00:00,2026-03-12 16:00:00+00:00,1.0,1.0,70282.9,69346.028943,-0.013329999999999953,SL,162.0,bear,low,low
baseline,2026-03-12 16:00:00+00:00,2026-03-12 20:00:00+00:00,1.0,1.0,70393.7,70480.1,0.0012273825640647384,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-13 00:00:00+00:00,2026-03-13 04:00:00+00:00,1.0,1.0,71366.3,70414.987221,-0.013329999999999953,SL,1.0,bull,low,low
baseline,2026-03-13 04:00:00+00:00,2026-03-13 08:00:00+00:00,-1.0,1.0,71585.3,72189.9,-0.008445868076266905,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-13 08:00:00+00:00,2026-03-13 12:00:00+00:00,-1.0,0.5,72189.9,71677.35170999999,0.003550000000000053,TP,1.0,bull,low,high
baseline,2026-03-13 12:00:00+00:00,2026-03-13 16:00:00+00:00,-1.0,1.0,71800.0,72757.094,-0.013330000000000064,SL,48.0,bull,low,low
baseline,2026-03-13 16:00:00+00:00,2026-03-13 20:00:00+00:00,-1.0,1.0,71148.0,72096.40284000001,-0.013330000000000064,SL,73.0,bull,low,low
baseline,2026-03-13 20:00:00+00:00,2026-03-14 00:00:00+00:00,-1.0,1.0,70895.5,71034.3,-0.0019578111445719415,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-14 00:00:00+00:00,2026-03-14 04:00:00+00:00,-1.0,1.0,71034.3,70529.95647,0.007099999999999995,TP,44.0,bull,low,low
baseline,2026-03-14 04:00:00+00:00,2026-03-14 08:00:00+00:00,1.0,1.0,70565.6,71066.61576000002,0.007100000000000106,TP,4.0,bull,low,low
baseline,2026-03-14 08:00:00+00:00,2026-03-14 12:00:00+00:00,1.0,1.0,70705.0,70554.6,-0.0021271480093344453,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-14 12:00:00+00:00,2026-03-14 16:00:00+00:00,1.0,1.0,70554.6,70664.1,0.001551989523007613,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 00:00:00+00:00,2026-03-15 04:00:00+00:00,-1.0,1.0,71314.8,71420.8,-0.0014863674861318454,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 04:00:00+00:00,2026-03-15 08:00:00+00:00,-1.0,1.0,71420.8,71800.0,-0.005309377660289494,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 08:00:00+00:00,2026-03-15 12:00:00+00:00,-1.0,1.0,71800.0,71444.4,0.004952646239554381,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 12:00:00+00:00,2026-03-15 16:00:00+00:00,1.0,1.0,71444.4,71515.2,0.0009909803987435684,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 16:00:00+00:00,2026-03-15 20:00:00+00:00,-1.0,1.0,71515.2,72778.9,-0.017670369376020734,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-15 20:00:00+00:00,2026-03-16 00:00:00+00:00,-1.0,1.0,72778.9,72262.16980999999,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-16 00:00:00+00:00,2026-03-16 04:00:00+00:00,-1.0,1.0,73539.5,73017.36955,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-16 04:00:00+00:00,2026-03-16 08:00:00+00:00,-1.0,1.0,73427.7,74406.491241,-0.013330000000000064,SL,55.0,bull,low,low
baseline,2026-03-16 08:00:00+00:00,2026-03-16 12:00:00+00:00,-1.0,1.0,73515.3,72993.34137000001,0.007099999999999884,TP,44.0,bull,low,low
baseline,2026-03-16 12:00:00+00:00,2026-03-16 16:00:00+00:00,-1.0,1.0,73240.2,74216.491866,-0.013330000000000064,SL,94.0,bull,low,low
baseline,2026-03-16 16:00:00+00:00,2026-03-16 20:00:00+00:00,-1.0,1.0,73928.8,73403.90552,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-16 20:00:00+00:00,2026-03-17 00:00:00+00:00,-1.0,1.0,74846.4,74314.99055999999,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-17 00:00:00+00:00,2026-03-17 04:00:00+00:00,-1.0,1.0,74424.9,75416.983917,-0.013330000000000064,SL,13.0,bull,low,low
baseline,2026-03-17 04:00:00+00:00,2026-03-17 08:00:00+00:00,-1.0,1.0,74212.7,73997.1,0.0029051631324557015,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-17 08:00:00+00:00,2026-03-17 12:00:00+00:00,-1.0,1.0,73997.1,73878.5,0.0016027655137836883,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-17 12:00:00+00:00,2026-03-17 16:00:00+00:00,-1.0,1.0,73878.5,73353.96265,0.007099999999999995,TP,112.0,bull,low,low
baseline,2026-03-17 16:00:00+00:00,2026-03-17 20:00:00+00:00,1.0,1.0,74460.8,73872.4,-0.007902144484077667,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-17 20:00:00+00:00,2026-03-18 00:00:00+00:00,1.0,1.0,73872.4,74396.89404,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-18 00:00:00+00:00,2026-03-18 04:00:00+00:00,-1.0,1.0,74414.6,73886.25634,0.007099999999999995,TP,2.0,bull,low,low
baseline,2026-03-18 04:00:00+00:00,2026-03-18 08:00:00+00:00,1.0,1.0,73840.0,74364.26400000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.0,1.0,72906.4,73424.03544,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,-1.0,0.5,71436.4,72388.647212,-0.006665000000000032,SL,1.0,bull,low,mid
baseline,2026-03-18 16:00:00+00:00,2026-03-18 20:00:00+00:00,-1.0,0.5,71030.3,71977.13389900001,-0.006665000000000032,SL,127.0,bull,low,mid
baseline,2026-03-19 04:00:00+00:00,2026-03-19 08:00:00+00:00,1.0,0.5,70145.1,70643.13021000002,0.003550000000000053,TP,1.0,bull,low,mid
baseline,2026-03-19 08:00:00+00:00,2026-03-19 12:00:00+00:00,1.0,0.5,69926.8,70423.28028,0.003550000000000053,TP,82.0,bull,low,mid
baseline,2026-03-20 12:00:00+00:00,2026-03-20 16:00:00+00:00,1.0,1.0,69829.5,70325.28945000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-20 16:00:00+00:00,2026-03-20 20:00:00+00:00,1.0,1.0,70141.9,70472.7,0.004716153967885051,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-21 12:00:00+00:00,2026-03-21 16:00:00+00:00,1.0,1.0,70599.1,70365.9,-0.0033031582555587136,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-21 16:00:00+00:00,2026-03-21 20:00:00+00:00,1.0,1.0,70365.9,68881.5,-0.0210954453790827,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-21 20:00:00+00:00,2026-03-22 00:00:00+00:00,1.0,1.0,68881.5,69370.55865,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-22 04:00:00+00:00,2026-03-22 08:00:00+00:00,1.0,1.0,68884.5,69373.57995000001,0.007100000000000106,TP,3.0,bull,low,low
baseline,2026-03-22 08:00:00+00:00,2026-03-22 12:00:00+00:00,1.0,1.0,68177.0,68661.0567,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-22 16:00:00+00:00,2026-03-22 20:00:00+00:00,1.0,1.0,68170.6,68654.61126000002,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-22 20:00:00+00:00,2026-03-23 00:00:00+00:00,1.0,1.0,67830.6,68312.19726000002,0.007100000000000106,TP,12.0,bull,low,low
baseline,2026-03-23 00:00:00+00:00,2026-03-23 04:00:00+00:00,1.0,1.0,68045.1,68528.22021000001,0.007100000000000106,TP,182.0,bull,low,low
baseline,2026-03-23 04:00:00+00:00,2026-03-23 08:00:00+00:00,1.0,1.0,68306.0,68790.97260000001,0.007100000000000106,TP,76.0,bull,low,low
baseline,2026-03-23 08:00:00+00:00,2026-03-23 12:00:00+00:00,1.0,1.0,70097.3,69162.90299100001,-0.013329999999999953,SL,1.0,bull,low,low
baseline,2026-03-23 12:00:00+00:00,2026-03-23 16:00:00+00:00,-1.0,1.0,70112.2,71046.795626,-0.013330000000000064,SL,97.0,bull,low,low
baseline,2026-03-23 16:00:00+00:00,2026-03-23 20:00:00+00:00,-1.0,1.0,70647.1,70145.50559,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-24 04:00:00+00:00,2026-03-24 08:00:00+00:00,-1.0,1.0,71255.2,70749.28808,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-24 08:00:00+00:00,2026-03-24 12:00:00+00:00,-1.0,1.0,71116.4,69837.7,0.017980381459128947,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-24 12:00:00+00:00,2026-03-24 16:00:00+00:00,-1.0,0.5,69837.7,70768.636541,-0.006665000000000032,SL,1.0,bull,low,mid
baseline,2026-03-24 16:00:00+00:00,2026-03-24 20:00:00+00:00,-1.0,1.0,69342.6,70523.9,-0.01703570388188491,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-25 00:00:00+00:00,2026-03-25 04:00:00+00:00,-1.0,1.0,70689.3,70900.0,-0.0029806491222856835,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-25 04:00:00+00:00,2026-03-25 08:00:00+00:00,-1.0,1.0,70900.0,71650.3,-0.010582510578279303,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-25 08:00:00+00:00,2026-03-25 12:00:00+00:00,-1.0,1.0,71650.3,71141.58287,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-25 12:00:00+00:00,2026-03-25 16:00:00+00:00,-1.0,1.0,70792.4,71736.06269199999,-0.013330000000000064,SL,2.0,bull,low,low
baseline,2026-03-25 16:00:00+00:00,2026-03-25 20:00:00+00:00,-1.0,1.0,70853.2,71297.5,-0.006270711837997434,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-25 20:00:00+00:00,2026-03-26 00:00:00+00:00,-1.0,1.0,71297.5,70791.28775,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-03-26 00:00:00+00:00,2026-03-26 04:00:00+00:00,-1.0,1.0,70881.9,70053.8,0.011682813242872903,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-26 04:00:00+00:00,2026-03-26 08:00:00+00:00,-1.0,1.0,70053.8,69239.3,0.011626778276124905,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-26 08:00:00+00:00,2026-03-26 12:00:00+00:00,1.0,1.0,69239.3,69730.89903000002,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-26 16:00:00+00:00,2026-03-26 20:00:00+00:00,1.0,1.0,68502.7,68989.06917,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-26 20:00:00+00:00,2026-03-27 00:00:00+00:00,1.0,1.0,68788.0,69276.39480000001,0.007100000000000106,TP,11.0,bull,low,low
baseline,2026-03-27 08:00:00+00:00,2026-03-27 12:00:00+00:00,1.0,0.5,66663.2,67136.50872,0.003550000000000053,TP,1.0,bull,low,mid
baseline,2026-03-27 12:00:00+00:00,2026-03-27 16:00:00+00:00,1.0,0.5,66092.0,66561.2532,0.003550000000000053,TP,1.0,bull,low,mid
baseline,2026-03-27 16:00:00+00:00,2026-03-27 20:00:00+00:00,1.0,1.0,66005.4,66364.2,0.005435918879364454,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-28 00:00:00+00:00,2026-03-28 04:00:00+00:00,1.0,1.0,66191.8,66520.8,0.004970404189038602,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-28 08:00:00+00:00,2026-03-28 12:00:00+00:00,1.0,1.0,66288.5,66982.3,0.010466370486585275,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-28 20:00:00+00:00,2026-03-29 00:00:00+00:00,1.0,1.0,66334.8,66805.77708000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-03-29 04:00:00+00:00,2026-03-29 08:00:00+00:00,1.0,1.0,66632.5,66780.8,0.00222564064082853,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-29 08:00:00+00:00,2026-03-29 12:00:00+00:00,1.0,1.0,66780.8,66500.0,-0.004204801380037426,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-29 12:00:00+00:00,2026-03-29 16:00:00+00:00,1.0,1.0,66500.0,66320.2,-0.0027037593984963193,TIME_EXIT,240.0,bull,low,low
baseline,2026-03-29 16:00:00+00:00,2026-03-29 20:00:00+00:00,1.0,1.0,66320.2,65977.9,-0.005161323397697926,TIME_EXIT,240.0,bull,low,low
